No de client;Produit;Date; QuantitÇ ;Prix unitaire;Panne = U;Actif = 0;CapacitÇ citerne;Automatique = 1;Limite degrÇs jour;Degres jour cumulÇs;Temperature
51668;G;29-07-19;1.733;0;57910 ?;;0;0;0;0;20
52969;G;29-07-19;500;0;57500 ?;;0;0;0;0;20
210659;GX;29-07-19;2.000;0;57430 ?;;0;0;0;0;20
211577;G;29-07-19;1.000;0;57500 ?;;0;0;0;0;20
212278;G;29-07-19;3.094;0;55090 ?;;0;3000;1;770;20
212278;GX;29-07-19;4.072;0;55030 ?;;0;0;0;0;20
213016;G;29-07-19;2.000;0;57500 ?;;0;0;0;0;20
215032;GX;29-07-19;50;0;57430 ?;;0;0;0;0;20
215032;GX;29-07-19;50;0;57430 ?;;0;0;0;0;20
217019;G;29-07-19;500;0;57500 ?;;0;0;0;0;20
220219;G;29-07-19;1.000;0;57500 ?;;0;0;0;0;20
221000;G;29-07-19;1.000;0;57500 ?;;0;0;0;0;20
221269;G;29-07-19;600;0;57500 ?;;0;0;0;0;20
221752;G;29-07-19;1.500;0;57500 ?;;0;0;0;0;20
222429;GX;29-07-19;2.000;0;52680 ?;;0;0;0;0;20
222429;G;29-07-19;2.000;0;52210 ?;;0;0;0;0;20
222526;G;29-07-19;500;0;57500 ?;U;0;0;0;0;20
223513;GX;29-07-19;518;0;57430 ?;;0;0;0;0;20
225562;G;29-07-19;1.000;0;57910 ?;U;0;0;0;0;20
226118;G;29-07-19;500;0;57500 ?;;0;0;0;0;20
227571;G;29-07-19;1.856;0;57500 ?;;0;0;0;0;20
227745;GX;29-07-19;5.000;0;55520 ?;U;0;0;0;0;20
227783;G;29-07-19;2.000;0;57910 ?;;0;0;0;0;20
230029;G;29-07-19;2.835;0;57910 ?;;0;0;0;0;20
230509;G;29-07-19;1.195;0;57500 ?;U;0;0;0;0;20
231493;G;29-07-19;500;0;57910 ?;U;0;0;0;0;20
231516;G;29-07-19;500;0;57500 ?;;0;0;0;0;20
231938;G;29-07-19;1.795;0;57500 ?;;0;0;0;0;20
232740;GX;29-07-19;1.100;0;57930 ?;;0;0;0;0;20
232894;G;29-07-19;753;0;57500 ?;;0;0;0;0;20
233040;G;29-07-19;1.000;0;57500 ?;;0;0;0;0;20
233643;G;29-07-19;500;0;57500 ?;;0;0;0;0;20
233771;G;29-07-19;800;0;57500 ?;;0;0;0;0;20
233929;G;29-07-19;1.000;0;57500 ?;;0;0;0;0;20
234190;G;29-07-19;1.500;0;57500 ?;U;0;0;0;0;20
234259;G;29-07-19;500;0;57500 ?;;0;0;0;0;20
234566;G;29-07-19;500;0;57500 ?;;0;0;0;0;20
234871;G;29-07-19;500;0;55340 ?;;0;0;0;0;20
235422;G;29-07-19;1.000;0;57500 ?;;0;0;0;0;20
235433;G;29-07-19;1.000;0;57500 ?;U;0;0;0;0;20
236367;G;29-07-19;1.500;0;57500 ?;;0;0;0;0;20
236368;G;29-07-19;2.295;0;57500 ?;;0;0;0;0;20
236369;G;29-07-19;2.000;0;50770 ?;;0;0;0;0;20
4264;G;30-07-19;500;0;57500 ?;;0;0;0;0;18
4474;G;30-07-19;1.000;0;57500 ?;;0;0;0;0;18
59947;G;30-07-19;1.000;0;57500 ?;;0;0;0;0;18
60793;G;30-07-19;2.201;0;55090 ?;;0;0;0;0;18
60793;GX;30-07-19;6.005;0;55030 ?;;0;0;0;0;18
211957;G;30-07-19;2.000;0;57500 ?;;0;0;0;0;18
212278;GX;30-07-19;2.082;0;55030 ?;;0;0;0;0;18
212278;G;30-07-19;6.962;0;55090 ?;;0;0;0;0;18
213409;G;30-07-19;2.000;0;57500 ?;;0;0;0;0;18
214579;G;30-07-19;1.000;0;57500 ?;;0;0;0;0;18
214974;G;30-07-19;500;0;57500 ?;;0;0;0;0;18
215032;GX;30-07-19;50;0;57430 ?;;0;0;0;0;18
219649;GX;30-07-19;1.000;0;57430 ?;;0;0;0;0;18
220813;G;30-07-19;1.761;0;57500 ?;;0;0;0;0;18
221653;G;30-07-19;1.263;0;57500 ?;;0;0;0;0;18
222399;G;30-07-19;1.000;0;57500 ?;;0;0;0;0;18
225295;G;30-07-19;904;0;57500 ?;;0;0;0;0;18
236371;G;30-07-19;1.000;0;57500 ?;;0;0;0;0;18
900078;G;30-07-19;500;0;57500 ?;U;0;0;0;0;18
900095;G;30-07-19;500;0;57500 ?;;0;0;0;0;18
900570;G;30-07-19;2.000;0;57500 ?;;0;0;0;0;18
2667;G;31-07-19;4.000;0;51300 ?;;0;0;0;0;16
7315;G;31-07-19;2.000;0;52280 ?;;0;0;0;0;16
51209;GX;31-07-19;-3.000;0;57470 ?;;0;0;0;0;16
60793;GX;31-07-19;6.005;0;49730 ?;;0;0;0;0;16
62533;G;31-07-19;1.000;0;57780 ?;;0;0;0;0;16
63599;G;31-07-19;1.000;0;57780 ?;;0;0;0;0;16
63962;G;31-07-19;1.241;0;54780 ?;;0;0;0;0;16
100493;G;31-07-19;800;0;57780 ?;;0;0;0;0;16
100811;G;31-07-19;2.000;0;57780 ?;;0;0;0;0;16
101424;GX;31-07-19;200;0;57810 ?;;0;0;0;0;16
102603;G;31-07-19;2.000;0;52280 ?;;0;0;0;0;16
211560;G;31-07-19;9.850;0;55380 ?;;0;0;0;0;16
212723;GX;31-07-19;2.000;0;57810 ?;U;0;0;0;0;16
214673;G;31-07-19;700;0;54780 ?;;0;0;0;0;16
215032;GX;31-07-19;150;0;57810 ?;;0;0;0;0;16
215032;GX;31-07-19;75;0;57810 ?;;0;0;0;0;16
217664;G;31-07-19;2.000;0;57780 ?;;0;0;0;0;16
218383;G;31-07-19;1.869;0;57780 ?;;0;0;0;0;16
221885;G;31-07-19;2.500;0;57780 ?;U;0;0;0;0;16
222839;GX;31-07-19;125;0;57810 ?;;0;0;0;0;16
227132;GX;31-07-19;1.468;0;58870 ?;;0;0;0;0;16
227132;GX;31-07-19;2.663;0;58870 ?;;0;0;0;0;16
227132;GX;31-07-19;1.990;0;58870 ?;;0;0;0;0;16
227132;GX;31-07-19;3.425;0;58870 ?;;0;0;0;0;16
228624;G;31-07-19;500;0;57780 ?;U;0;0;0;0;16
229245;G;31-07-19;1.000;0;57780 ?;U;0;0;0;0;16
229980;G;31-07-19;1.500;0;57780 ?;;0;0;0;0;16
230386;G;31-07-19;4.000;0;52800 ?;U;0;0;0;0;16
231778;G;31-07-19;2.000;0;57780 ?;;0;0;0;0;16
232115;G;31-07-19;1.502;0;52800 ?;;0;0;0;0;16
233242;G;31-07-19;500;0;57780 ?;;0;0;0;0;16
233826;GX;31-07-19;3.000;0;57470 ?;;0;0;0;0;16
233921;GX;31-07-19;2.000;0;57810 ?;U;0;0;0;0;16
235648;G;31-07-19;1.305;0;57780 ?;;0;0;0;0;16
236373;G;31-07-19;2.300;0;55510 ?;;0;0;0;0;16
236374;G;31-07-19;2.000;0;51300 ?;;0;0;0;0;16
236375;G;31-07-19;845;0;57780 ?;;0;0;0;0;16
236375;G;31-07-19;155;0;57780 ?;;0;0;0;0;16
2572;GX;01-08-19;2.000;0;58130 ?;U;0;0;0;0;17
22198;GX;01-08-19;50;0;58130 ?;;0;0;0;0;17
54485;G;01-08-19;500;0;58140 ?;;0;0;0;0;17
62939;G;01-08-19;1.500;0;58140 ?;;0;0;0;0;17
63019;G;01-08-19;750;0;55610 ?;;0;0;0;0;17
63489;G;01-08-19;500;0;58140 ?;;0;0;0;0;17
211560;G;01-08-19;2.525;0;55730 ?;;0;0;0;0;17
211560;GX;01-08-19;4.207;0;55730 ?;;0;0;0;0;17
211673;GX;01-08-19;6.000;0;51270 ?;;0;0;0;0;17
212278;G;01-08-19;14.887;0;55730 ?;;0;0;0;0;17
212278;GX;01-08-19;5.217;0;55730 ?;;0;0;0;0;17
213793;G;01-08-19;1.976;0;58140 ?;;0;0;0;0;17
214628;G;01-08-19;500;0;56110 ?;;0;0;0;0;17
215032;GX;01-08-19;25;0;58130 ?;;0;0;0;0;17
217473;G;01-08-19;2.000;0;58140 ?;;0;0;0;0;17
218924;GX;01-08-19;2.000;0;55760 ?;;0;0;0;0;17
219473;G;01-08-19;1.200;0;58140 ?;;0;0;0;0;17
222539;G;01-08-19;1.772;0;58140 ?;;0;0;0;0;17
223113;G;01-08-19;1.000;0;55610 ?;;0;0;0;0;17
223775;GX;01-08-19;150;0;58130 ?;;0;0;0;0;17
223811;G;01-08-19;1.846;0;58140 ?;;0;0;0;0;17
224335;G;01-08-19;1.000;0;58140 ?;;0;0;0;0;17
224775;G;01-08-19;1.500;0;58140 ?;;0;0;0;0;17
225005;G;01-08-19;1.500;0;58140 ?;;0;0;0;0;17
225215;G;01-08-19;500;0;56110 ?;;0;0;0;0;17
225427;G;01-08-19;500;0;57390 ?;;0;0;0;0;17
225609;G;01-08-19;1.000;0;58140 ?;;0;0;0;0;17
225636;G;01-08-19;1.500;0;58140 ?;;0;0;0;0;17
229568;G;01-08-19;2.000;0;58140 ?;;0;0;0;0;17
230043;G;01-08-19;500;0;58140 ?;U;0;0;0;0;17
230290;GX;01-08-19;1.000;0;51270 ?;;0;0;0;0;17
233486;G;01-08-19;1.000;0;58140 ?;;0;0;0;0;17
234234;G;01-08-19;1.000;0;58140 ?;;0;0;0;0;17
234545;GX;01-08-19;50;0;58130 ?;;0;0;0;0;17
234916;G;01-08-19;355;0;58140 ?;;0;0;0;0;17
235068;GX;01-08-19;3.000;0;51270 ?;;0;0;0;0;17
236359;GX;01-08-19;4.000;0;58130 ?;;0;0;0;0;17
236377;G;01-08-19;1.000;0;58140 ?;;0;0;0;0;17
900824;G;01-08-19;600;0;57390 ?;;0;0;0;0;17
4438;G;02-08-19;2.000;0;55730 ?;U;0;0;0;0;15
22198;GX;02-08-19;50;0;58170 ?;;0;0;0;0;15
51234;G;02-08-19;2.313;0;52640 ?;;0;0;0;0;15
53435;G;02-08-19;2.000;0;58310 ?;;0;0;0;0;15
60793;G;02-08-19;1.971;0;55900 ?;;0;0;0;0;15
60793;GX;02-08-19;3.500;0;55760 ?;;0;0;0;0;15
101260;G;02-08-19;1.000;0;58310 ?;;0;0;0;0;15
101419;G;02-08-19;1.000;0;56170 ?;;0;0;0;0;15
210124;GX;02-08-19;12.000;0;55760 ?;;0;0;0;0;15
213053;G;02-08-19;1.904;0;58310 ?;;0;0;0;0;15
216685;G;02-08-19;500;0;56110 ?;;0;0;0;0;15
216872;G;02-08-19;2.000;0;52640 ?;;0;0;0;0;15
219463;GX;02-08-19;250;0;58170 ?;;0;0;0;0;15
220269;G;02-08-19;1.000;0;57390 ?;;0;0;0;0;15
227999;G;02-08-19;2.000;0;58140 ?;;0;0;0;0;15
228173;G;02-08-19;1.000;0;52640 ?;;0;0;0;0;15
228246;G;02-08-19;2.000;0;58310 ?;;0;0;0;0;15
229525;G;02-08-19;2.700;0;52640 ?;;0;0;0;0;15
229955;G;02-08-19;1.500;0;52640 ?;;0;0;0;0;15
232861;G;02-08-19;700;0;55610 ?;;0;0;0;0;15
233051;G;02-08-19;1.500;0;52640 ?;;0;0;0;0;15
235306;G;02-08-19;904;0;58110 ?;;0;0;0;0;15
235978;GX;02-08-19;2.700;0;58130 ?;U;0;0;0;0;15
10087;GX;05-08-19;1.869;0;58170 ?;;0;0;0;0;16
13822;G;05-08-19;500;0;57390 ?;;0;0;0;0;16
14100;G;05-08-19;3.000;0;57390 ?;;0;0;0;0;16
20308;G;05-08-19;1.000;0;52610 ?;;0;0;0;0;16
51388;G;05-08-19;2.033;0;57390 ?;;0;0;0;0;16
53934;G;05-08-19;500;0;57390 ?;;0;0;0;0;16
54481;G;05-08-19;2.000;0;52610 ?;;0;0;0;0;16
60793;G;05-08-19;1.499;0;54990 ?;;0;0;0;0;16
60793;GX;05-08-19;5.800;0;54830 ?;;0;0;0;0;16
62401;G;05-08-19;2.500;0;57390 ?;;0;0;0;0;16
213493;G;05-08-19;1.000;0;58310 ?;;0;0;0;0;16
214248;GX;05-08-19;4.000;0;57240 ?;;0;0;0;0;16
214712;G;05-08-19;1.000;0;52610 ?;;0;0;0;0;16
214713;G;05-08-19;1.000;0;52610 ?;;0;0;0;0;16
215032;GX;05-08-19;100;0;57240 ?;;0;0;0;0;16
215032;GX;05-08-19;25;0;57240 ?;;0;0;0;0;16
215625;GX;05-08-19;1.000;0;58170 ?;U;0;0;0;0;16
216290;G;05-08-19;1.000;0;57390 ?;;0;0;0;0;16
217212;G;05-08-19;9.500;0;52610 ?;;0;0;0;0;16
218339;G;05-08-19;1.000;0;58310 ?;;0;0;0;0;16
218924;GX;05-08-19;-1.750;0;54390 ?;;0;0;0;0;16
218924;GX;05-08-19;1.750;0;54390 ?;;0;0;0;0;16
220514;G;05-08-19;1.000;0;57390 ?;;0;0;0;0;16
221871;G;05-08-19;1.000;0;57390 ?;;0;0;0;0;16
222642;G;05-08-19;1.000;0;57390 ?;;0;0;0;0;16
223586;G;05-08-19;2.000;0;57390 ?;;0;0;0;0;16
224350;G;05-08-19;2.000;0;57390 ?;;0;0;0;0;16
226614;G;05-08-19;1.200;0;58310 ?;;0;0;0;0;16
227689;G;05-08-19;1.500;0;58310 ?;;0;0;0;0;16
227802;G;05-08-19;1.500;0;52610 ?;;0;0;0;0;16
227936;G;05-08-19;2.000;0;53700 ?;;0;0;0;0;16
227960;G;05-08-19;1.000;0;57390 ?;;0;0;0;0;16
228688;G;05-08-19;1.758;0;58310 ?;;0;0;0;0;16
230042;G;05-08-19;1.000;0;57390 ?;;0;0;0;0;16
230458;G;05-08-19;2.000;0;57390 ?;;0;0;0;0;16
231247;G;05-08-19;1.500;0;56170 ?;;0;0;0;0;16
232133;G;05-08-19;1.931;0;58140 ?;;0;0;0;0;16
232323;GX;05-08-19;3.000;0;57240 ?;;0;0;0;0;16
232907;GX;05-08-19;2.000;0;57240 ?;;0;0;0;0;16
233601;GX;05-08-19;75;0;58170 ?;;0;0;0;0;16
235219;G;05-08-19;500;0;53670 ?;;0;0;0;0;16
235494;G;05-08-19;1.000;0;57390 ?;;0;0;0;0;16
235537;G;05-08-19;500;0;55610 ?;;0;0;0;0;16
900194;G;05-08-19;1.000;0;58310 ?;;0;0;0;0;16
4830;G;06-08-19;1.000;0;57390 ?;;0;0;0;0;19
7211;G;06-08-19;1.500;0;57390 ?;;0;0;0;0;19
13044;G;06-08-19;500;0;56110 ?;U;0;0;0;0;19
22198;GX;06-08-19;25;0;55990 ?;;0;0;0;0;19
54051;G;06-08-19;3.000;0;54990 ?;U;0;0;0;0;19
59833;G;06-08-19;1.938;0;57390 ?;;0;0;0;0;19
60820;G;06-08-19;1.000;0;56110 ?;;0;0;0;0;19
100236;G;06-08-19;2.000;0;56110 ?;;0;0;0;0;19
100860;G;06-08-19;500;0;54990 ?;;0;0;0;0;19
210068;G;06-08-19;1.000;0;56110 ?;;0;0;0;0;19
210282;G;06-08-19;1.193;0;56110 ?;;0;0;0;0;19
210905;GX;06-08-19;6.000;0;55990 ?;;0;0;0;0;19
211560;G;06-08-19;14.162;0;53700 ?;;0;0;0;0;19
211560;G;06-08-19;9.876;0;53700 ?;;0;0;0;0;19
211567;GX;06-08-19;762;0;55550 ?;;0;0;0;0;19
212083;G;06-08-19;2.363;0;51410 ?;;0;0;0;0;19
212278;G;06-08-19;14.092;0;53700 ?;;0;0;0;0;19
212547;G;06-08-19;2.000;0;57390 ?;;0;0;0;0;19
214767;G;06-08-19;9.689;0;48170 ?;;0;0;0;0;19
215032;GX;06-08-19;25;0;55990 ?;;0;0;0;0;19
215032;GX;06-08-19;25;0;55990 ?;;0;0;0;0;19
216280;G;06-08-19;500;0;56110 ?;U;0;0;0;0;19
217357;G;06-08-19;1.000;0;56110 ?;;0;0;0;0;19
218170;G;06-08-19;1.000;0;56110 ?;;0;0;0;0;19
218552;G;06-08-19;1.500;0;56110 ?;;0;0;0;0;19
218837;G;06-08-19;2.000;0;57390 ?;;0;0;0;0;19
219007;G;06-08-19;1.000;0;56110 ?;;0;0;0;0;19
220342;G;06-08-19;2.000;0;56110 ?;;0;0;0;0;19
223108;GX;06-08-19;13.000;0;53580 ?;;0;0;0;0;19
223403;G;06-08-19;1.000;0;56110 ?;;0;0;0;0;19
224139;G;06-08-19;2.300;0;56110 ?;;0;0;0;0;19
224969;G;06-08-19;1.000;0;57390 ?;U;0;0;0;0;19
225888;G;06-08-19;1.929;0;56110 ?;;0;0;0;0;19
226613;G;06-08-19;500;0;56110 ?;;0;0;0;0;19
227363;G;06-08-19;2.000;0;56110 ?;;0;0;0;0;19
228197;G;06-08-19;500;0;56110 ?;U;0;0;0;0;19
228808;GX;06-08-19;3.415;0;48850 ?;;0;0;0;0;19
228867;GX;06-08-19;2.000;0;57240 ?;;0;0;0;0;19
230616;G;06-08-19;500;0;55610 ?;;0;0;0;0;19
231447;G;06-08-19;1.978;0;51410 ?;;0;0;0;0;19
232099;GX;06-08-19;2.000;0;57240 ?;;0;0;0;0;19
232489;GX;06-08-19;75;0;55990 ?;;0;0;0;0;19
232705;G;06-08-19;2.000;0;51410 ?;;0;0;0;0;19
233580;G;06-08-19;2.129;0;57390 ?;;0;0;0;0;19
234142;G;06-08-19;1.960;0;56110 ?;;0;0;0;0;19
235044;G;06-08-19;1.000;0;56110 ?;;0;0;0;0;19
235080;G;06-08-19;500;0;53670 ?;;0;0;0;0;19
235486;G;06-08-19;1.500;0;57390 ?;;0;0;0;0;19
235721;G;06-08-19;3.657;0;54990 ?;;0;0;0;0;19
236184;G;06-08-19;1.875;0;57390 ?;;0;0;0;0;19
236380;GX;06-08-19;150;0;57240 ?;;0;0;0;0;19
236382;G;06-08-19;2.000;0;56110 ?;;0;0;0;0;19
236383;G;06-08-19;500;0;53670 ?;;0;0;0;0;19
16180;G;07-08-19;1.000;0;48170 ?;;0;0;0;0;21
23181;G;07-08-19;1.000;0;55610 ?;;0;0;0;0;21
53551;G;07-08-19;2.000;0;51410 ?;;0;0;0;0;21
55493;G;07-08-19;1.000;0;55610 ?;;0;0;0;0;21
55569;G;07-08-19;1.000;0;56110 ?;;0;0;0;0;21
60793;GX;07-08-19;7.500;0;53130 ?;;0;0;0;0;21
60793;GX;07-08-19;4.000;0;46130 ?;;0;0;0;0;21
60793;G;07-08-19;2.504;0;45510 ?;;0;0;0;0;21
61511;G;07-08-19;1.000;0;55610 ?;;0;0;0;0;21
62721;G;07-08-19;940;0;53670 ?;;0;0;0;0;21
101624;G;07-08-19;1.100;0;55610 ?;;0;0;0;0;21
215032;GX;07-08-19;25;0;55530 ?;;0;0;0;0;21
215032;GX;07-08-19;75;0;55530 ?;;0;0;0;0;21
215073;G;07-08-19;784;0;53110 ?;;0;0;0;0;21
215073;G;07-08-19;1.500;0;53110 ?;;0;0;0;0;21
216223;GX;07-08-19;7.000;0;55990 ?;;0;0;0;0;21
218317;G;07-08-19;2.000;0;56110 ?;;0;0;0;0;21
219907;G;07-08-19;500;0;55610 ?;;0;0;0;0;21
225607;G;07-08-19;3.500;0;50910 ?;;0;0;0;0;21
226703;G;07-08-19;1.000;0;56110 ?;;0;0;0;0;21
227436;G;07-08-19;600;0;53670 ?;;0;0;0;0;21
227745;GX;07-08-19;5.000;0;55990 ?;;0;0;0;0;21
228757;G;07-08-19;500;0;55610 ?;;0;0;0;0;21
230552;GX;07-08-19;500;0;53550 ?;;0;0;0;0;21
231222;GX;07-08-19;1.000;0;51740 ?;;0;0;0;0;21
231390;G;07-08-19;938;0;55610 ?;;0;0;0;0;21
231555;GX;07-08-19;500;0;53550 ?;;0;0;0;0;21
231988;G;07-08-19;500;0;56110 ?;U;0;0;0;0;21
233119;G;07-08-19;2.000;0;55610 ?;;0;0;0;0;21
233290;G;07-08-19;500;0;53670 ?;;0;0;0;0;21
233327;G;07-08-19;1.000;0;55610 ?;;0;0;0;0;21
234999;G;07-08-19;1.000;0;56110 ?;;0;0;0;0;21
235412;G;07-08-19;14.000;0;46700 ?;;0;0;0;0;21
235497;G;07-08-19;500;0;55610 ?;;0;0;0;0;21
235767;G;07-08-19;500;0;55610 ?;U;0;0;0;0;21
236384;G;07-08-19;500;0;53670 ?;;0;0;0;0;21
2769;G;08-08-19;700;0;53670 ?;;0;0;0;0;23
3662;G;08-08-19;1.000;0;48170 ?;;0;0;0;0;23
4700;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
13824;G;08-08-19;1.500;0;53670 ?;;0;0;0;0;23
18343;G;08-08-19;718;0;53670 ?;;0;0;0;0;23
22198;GX;08-08-19;25;0;53550 ?;;0;0;0;0;23
55194;GX;08-08-19;2.000;0;53550 ?;;0;0;0;0;23
62477;G;08-08-19;1.200;0;53670 ?;;0;0;0;0;23
62589;G;08-08-19;1.500;0;53670 ?;;0;0;0;0;23
62974;G;08-08-19;700;0;53670 ?;U;0;0;0;0;23
64011;G;08-08-19;1.898;0;48170 ?;;0;0;0;0;23
100316;G;08-08-19;1.500;0;53670 ?;;0;0;0;0;23
100608;G;08-08-19;1.000;0;48170 ?;;0;0;0;0;23
101179;G;08-08-19;2.000;0;53670 ?;;0;0;0;0;23
102572;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
211638;G;08-08-19;1.881;0;53670 ?;;0;0;0;0;23
212261;G;08-08-19;1.200;0;53670 ?;;0;0;0;0;23
212278;G;08-08-19;8.394;0;51270 ?;;0;0;0;0;23
212278;GX;08-08-19;6.215;0;51150 ?;;0;0;0;0;23
212893;G;08-08-19;2.000;0;51270 ?;;0;0;0;0;23
213146;G;08-08-19;1.112;0;53670 ?;;0;0;0;0;23
213746;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
214175;G;08-08-19;1.000;0;48170 ?;;0;0;0;0;23
215032;GX;08-08-19;25;0;53550 ?;;0;0;0;0;23
215168;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
217013;G;08-08-19;1.200;0;48170 ?;;0;0;0;0;23
217596;G;08-08-19;878;0;53670 ?;U;0;0;0;0;23
220250;G;08-08-19;1.691;0;48170 ?;;0;0;0;0;23
222785;G;08-08-19;500;0;53670 ?;;0;0;0;0;23
223020;G;08-08-19;1.200;0;53670 ?;;0;0;0;0;23
223108;GX;08-08-19;5.000;0;51150 ?;;0;0;0;0;23
224188;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
224387;G;08-08-19;2.000;0;53670 ?;;0;0;0;0;23
227271;G;08-08-19;500;0;53670 ?;;0;0;0;0;23
228368;GX;08-08-19;1.853;0;62070 ?;;0;0;0;0;23
229187;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
230397;G;08-08-19;1.962;0;53670 ?;;0;0;0;0;23
231425;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
232265;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
232937;G;08-08-19;2.000;0;53670 ?;;0;0;0;0;23
234074;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
234669;G;08-08-19;500;0;53670 ?;;0;0;0;0;23
236385;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
236386;G;08-08-19;1.000;0;53670 ?;;0;0;0;0;23
900166;G;08-08-19;1.500;0;53670 ?;;0;0;0;0;23
900965;G;08-08-19;233;0;42000 ?;;0;0;0;0;23
900965;G;08-08-19;518;0;53670 ?;;0;0;0;0;23
2471;G;09-08-19;2.832;0;53670 ?;;0;0;0;0;23
2706;G;09-08-19;1.400;0;53670 ?;;0;0;0;0;23
3447;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
13248;G;09-08-19;2.831;0;53670 ?;;0;0;0;0;23
16493;G;09-08-19;1.299;0;53670 ?;;0;0;0;0;23
23139;G;09-08-19;2.000;0;50670 ?;;0;0;0;0;23
50475;G;09-08-19;2.000;0;53670 ?;;0;0;0;0;23
55235;G;09-08-19;1.499;0;53670 ?;;0;0;0;0;23
60793;GX;09-08-19;4.000;0;51150 ?;;0;0;0;0;23
60793;G;09-08-19;4.060;0;51270 ?;;0;0;0;0;23
61860;G;09-08-19;1.400;0;53670 ?;;0;0;0;0;23
61966;G;09-08-19;2.500;0;53670 ?;;0;0;0;0;23
63127;G;09-08-19;2.500;0;48170 ?;;0;0;0;0;23
63578;G;09-08-19;1.758;0;53670 ?;;0;0;0;0;23
63614;G;09-08-19;1.617;0;53670 ?;;0;0;0;0;23
63620;G;09-08-19;1.000;0;48170 ?;;0;0;0;0;23
63621;G;09-08-19;1.000;0;48170 ?;;0;0;0;0;23
63891;G;09-08-19;2.000;0;53670 ?;;0;0;0;0;23
100618;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
100801;G;09-08-19;1.500;0;53670 ?;;0;0;0;0;23
101454;GX;09-08-19;950;0;48650 ?;;0;0;0;0;23
101454;G;09-08-19;1.000;0;48170 ?;;0;0;0;0;23
101454;G;09-08-19;500;0;48170 ?;;0;0;0;0;23
102890;G;09-08-19;2.500;0;53670 ?;;0;0;0;0;23
210433;G;09-08-19;2.285;0;53670 ?;;0;0;0;0;23
210614;G;09-08-19;2.000;0;53670 ?;;0;0;0;0;23
210628;G;09-08-19;2.500;0;53670 ?;;0;0;0;0;23
211256;G;09-08-19;2.000;0;48170 ?;;0;0;0;0;23
211513;G;09-08-19;1.500;0;48970 ?;;0;0;0;0;23
211560;GX;09-08-19;1.604;0;51150 ?;;0;0;0;0;23
211560;G;09-08-19;7.669;0;51270 ?;;0;0;0;0;23
212021;G;09-08-19;1.600;0;53670 ?;;0;0;0;0;23
212730;GX;09-08-19;50;0;51150 ?;;0;0;0;0;23
213227;G;09-08-19;4.000;0;53670 ?;;0;0;0;0;23
213704;G;09-08-19;2.000;0;53670 ?;;0;0;0;0;23
214233;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
215032;GX;09-08-19;150;0;53550 ?;;0;0;0;0;23
215032;GX;09-08-19;25;0;53550 ?;;0;0;0;0;23
215481;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
216627;G;09-08-19;1.850;0;53670 ?;;0;0;0;0;23
216730;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
217347;G;09-08-19;1.500;0;48970 ?;;0;0;0;0;23
217899;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
218401;G;09-08-19;1.000;0;48170 ?;;0;0;0;0;23
219439;G;09-08-19;655;0;53670 ?;;0;0;0;0;23
219787;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
220316;G;09-08-19;1.662;0;53670 ?;;0;0;0;0;23
220979;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
221065;G;09-08-19;500;0;53670 ?;;0;0;0;0;23
221619;G;09-08-19;574;0;53670 ?;;0;0;0;0;23
221995;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
222914;G;09-08-19;1.500;0;53670 ?;;0;0;0;0;23
223114;G;09-08-19;1.795;0;53670 ?;;0;0;0;0;23
223262;G;09-08-19;2.331;0;48170 ?;U;0;0;0;0;23
224135;G;09-08-19;2.000;0;53670 ?;;0;0;0;0;23
224286;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
224295;G;09-08-19;633;0;53670 ?;;0;0;0;0;23
224461;G;09-08-19;1.200;0;53670 ?;;0;0;0;0;23
225060;G;09-08-19;1.467;0;53670 ?;;0;0;0;0;23
225647;G;09-08-19;1.500;0;53670 ?;;0;0;0;0;23
226508;G;09-08-19;500;0;53670 ?;;0;0;0;0;23
226540;G;09-08-19;1.922;0;53670 ?;;0;0;0;0;23
227071;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
227470;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
228098;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
229338;G;09-08-19;500;0;53670 ?;;0;0;0;0;23
229967;G;09-08-19;1.000;0;53670 ?;;0;0;0;0;23
230107;G;09-08-19;1.726;0;53670 ?;;0;0;0;0;23
